time,variable,dataset,entity_id,sensor_name,sensor_lat,sensor_lon,qc_value,local_moran_i,p_value_two_sided,hotspot_label
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,12.90559044751254,-0.2355,0.4,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,4.331222007671992,-0.171,0.6,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,40.29260568618774,0.0934,0.65,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,26.499448378880818,0.0126,1.0,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,50.737692991892494,-0.2204,0.4,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,16.839598139127094,-0.18,0.55,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,47.66481192906698,-0.3933,0.25,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,28.466008836572826,0.1456,0.65,non_significant
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,1.515175777177016,-0.7086,0.05,LH
2024-12-30 23:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,28.7998054822286,0.0154,1.0,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.5857634977860884,0.0611,0.8,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,4.750253582000733,-0.1104,0.7,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.427298659628088,-0.6264,0.15,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,11.89886029958725,-0.0086,1.0,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,12.878756213188172,-0.24,0.6,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,15.77395944595337,0.1087,0.65,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,8.988855361938477,0.0472,0.85,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,10.433416930111973,-0.0832,0.7,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,12.856291380795566,0.5905,0.25,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.1818365915255113,-0.1862,0.65,non_significant
2024-12-31 00:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,10.003497969020495,-0.1238,0.55,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.998226410150528,-0.0777,0.7,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,8.639628678560257,-0.0025,1.0,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.2532481277982397,-0.3543,0.2,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,8.332853382283991,-0.0076,1.0,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,2.996426873565228,-0.1609,0.3,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,21.157540321350098,-0.7137,0.15,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,6.745764183998108,-0.0174,0.85,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,18.124122337861493,-0.7274,0.2,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,6.573446924036199,-0.0994,0.45,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.3091427358714017,-0.3317,0.35,non_significant
2024-12-31 01:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,7.560523867607117,0.0006,1.0,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.0014853303631146,0.1255,0.5,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.61044396053661,0.0731,0.75,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.6848902379473051,-0.3257,0.2,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,5.346181750297546,-0.2384,0.35,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0042342950124293,0.1298,0.45,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,14.889098340814764,0.113,0.7,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.9423380394776655,0.0409,0.9,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,3.2475803169337185,0.0296,0.9,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,4.879316828467629,0.2566,0.3,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.1196977078914642,0.1213,0.45,non_significant
2024-12-31 02:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,2.373090590039889,0.0835,0.7,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.801937592029572,0.0904,0.7,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,1.5378858000040054,0.1976,0.45,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.6299737136472355,-0.362,0.2,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.714530849456788,-0.176,0.55,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0034712504659017,0.2562,0.35,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,13.69745949904124,0.1919,0.4,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,5.529698827049949,0.1969,0.4,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,3.000567284497348,0.0648,0.85,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,4.0180722117424015,0.1333,0.55,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.1554955305023626,0.0788,0.65,non_significant
2024-12-31 03:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,3.076284567515055,0.0306,0.8,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.299829981543801,0.1057,0.65,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.897533082962036,0.0844,0.7,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.156740089257558,-0.233,0.2,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,6.645604455471039,-0.0019,0.95,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.004777113881169,0.1204,0.65,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,45.85435476303101,-0.6868,0.25,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,4.66911647717158,-0.0829,0.75,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,4.076731470498172,0.0657,0.75,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,2.823909976265647,-0.2,0.45,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.2408179146322337,0.1162,0.45,non_significant
2024-12-31 04:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,2.742120067278544,0.0856,0.75,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,2.858580029010773,0.113,0.5,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,3.808013254945928,0.1286,0.5,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,2.4865129704897604,-0.2472,0.35,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,8.5122596133839,0.0387,0.8,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.009226365853101,0.1704,0.4,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,62.076955275102094,-0.5753,0.2,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,10.784680525461832,0.017,1.0,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,7.253903519023549,0.0737,0.6,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,6.589854335784912,-0.1545,0.35,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.4062647998332977,0.1293,0.6,non_significant
2024-12-31 05:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,7.375536561012268,0.0548,0.7,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,6.050870490074158,0.1111,0.45,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,7.172649340196089,0.1258,0.35,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,8.125709203156559,-0.1854,0.4,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,18.377240392896866,-0.0796,0.45,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0208461329340934,0.1503,0.3,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,68.60135251825506,-0.0873,0.5,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,18.522404623031616,0.0835,0.45,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,15.132017850875854,0.0059,0.9,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,14.261419010162353,-0.0475,0.9,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.5182860526773665,0.1132,0.45,non_significant
2024-12-31 06:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,12.038241863250732,0.055,0.6,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,5.919090986251831,-0.1674,0.45,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,8.008954481645064,-0.0031,1.0,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,7.658681208437139,0.0343,0.6,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,16.76280705134074,-0.9652,0.1,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0366067158368726,-0.7864,0.15,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,7.963486486011082,-0.083,0.55,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,14.210078976371072,-0.097,0.75,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,10.111616293589272,-0.1431,0.4,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,9.698519446633078,0.2223,0.4,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,1.0194530338048935,-0.8836,0.1,non_significant
2024-12-31 07:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,12.069230238596598,-0.0067,0.95,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.0249913692474366,-0.3538,0.3,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,4.9870260000228885,0.011,0.95,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,2.8288273134014825,0.1667,0.45,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,9.141316587274725,-0.2271,0.6,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0252070553600788,-1.0083,0.1,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,4.997063853523948,0.0148,0.85,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,6.300213532014326,-0.094,0.7,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,10.107180487025868,-0.6683,0.15,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,4.542219722270966,-0.0633,0.55,non_significant
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.5376033024354414,-1.1297,0.05,LH
2024-12-31 08:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,6.74675331513087,0.1789,0.6,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.177712505513972,-0.0366,0.8,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,3.530668044090271,0.0103,0.95,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.9612072847783566,0.2774,0.35,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,6.865563262592662,-0.4293,0.4,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0172354932027784,-0.7737,0.2,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,2.180426229130138,-0.2076,0.55,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,5.337028900782268,-0.339,0.3,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,6.572788882255554,-0.4151,0.3,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,3.7118283835324375,0.0945,0.6,non_significant
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.4224359914660454,-1.0714,0.05,LH
2024-12-31 09:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,3.953570167223612,0.1152,0.4,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,2.5497074325879416,-0.2404,0.3,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,5.277956203980879,-0.0696,0.8,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.763761200688102,0.1025,0.75,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,6.831923484802246,-0.4523,0.3,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0125448396429419,-0.7668,0.15,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,4.317148864269257,0.0342,0.95,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,5.965627646446228,-0.3084,0.45,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,6.603344787250865,-0.4142,0.35,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,5.732579171657562,0.4614,0.2,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.8126760886775123,-0.7752,0.1,non_significant
2024-12-31 10:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,5.506872812906901,0.0193,0.95,non_significant
2024-12-31 11:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,2.806334838271141,-0.0834,0.75,non_significant
2024-12-31 11:00:00+00:00,PM10,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,5.024043828248978,0.0372,0.95,non_significant
