time,variable,reference_variable,lag_hours,dataset,entity_id,sensor_name,sensor_lat,sensor_lon,qc_value,local_moran_i,p_value_two_sided,hotspot_label
2024-12-31 17:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 17:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,26.92987855275472,0.6247,0.25,non_significant
2024-12-31 17:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,26.92987855275472,0.6166,0.4,non_significant
2024-12-31 17:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,26.92987855275472,0.5748,0.35,non_significant
2024-12-31 17:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,26.92987855275472,0.0556,0.95,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.5814783175786338,-0.6435,0.05,LH
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.5814783175786338,-0.5672,0.05,LH
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.5814783175786338,-0.5396,0.2,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.5814783175786338,-0.5123,0.2,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.578272732821375,-0.3453,0.75,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.578272732821375,-0.1834,0.7,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.578272732821375,-0.1904,0.9,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.578272732821375,-0.0689,0.95,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,2.105361498064465,-0.4935,0.1,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,2.105361498064465,-0.4151,0.35,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,2.105361498064465,-0.325,0.45,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,2.105361498064465,-0.3531,0.55,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,1.448762423462338,0.8713,0.05,LL
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,1.448762423462338,0.8105,0.05,LL
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,1.448762423462338,0.7619,0.15,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,1.448762423462338,0.6846,0.2,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 18:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,24.774757226308186,0.6741,0.2,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,24.774757226308186,0.5815,0.3,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,24.774757226308186,0.574,0.45,non_significant
2024-12-31 18:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,24.774757226308186,0.5351,0.5,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,16.626025342941283,-0.1536,0.05,LH
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,16.626025342941283,-0.1485,0.05,LH
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,16.626025342941283,-0.1309,0.15,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,16.626025342941283,-0.1246,0.05,LH
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.366663846102625,-0.3271,0.6,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.366663846102625,-0.289,0.65,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.366663846102625,-0.1535,0.7,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,33.366663846102625,-0.1593,0.7,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,8.779154926538467,-0.5879,0.1,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,8.779154926538467,-0.5055,0.2,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,8.779154926538467,-0.4252,0.15,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,8.779154926538467,-0.3329,0.4,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.653065946367052,1.3469,0.1,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.653065946367052,1.2852,0.05,LL
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.653065946367052,1.1956,0.15,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.653065946367052,1.1238,0.05,LL
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,,,,missing
2024-12-31 19:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,30.211928685506184,0.872,0.05,HH
2024-12-31 19:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,30.211928685506184,0.7792,0.4,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,30.211928685506184,0.6722,0.5,non_significant
2024-12-31 19:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,30.211928685506184,0.6635,0.2,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,14.76094388961792,-0.0883,0.05,LH
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,14.76094388961792,-0.0898,0.05,LH
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,14.76094388961792,-0.0868,0.05,LH
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,14.76094388961792,-0.0765,0.05,LH
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,27.02954569729892,-0.1619,0.7,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,27.02954569729892,-0.2522,0.75,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,27.02954569729892,-0.2228,0.55,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,27.02954569729892,-0.1183,0.75,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.177702210166237,-0.6878,0.3,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.177702210166237,-0.72,0.05,LH
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.177702210166237,-0.6191,0.25,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.177702210166237,-0.5208,0.2,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,2.7989594489336014,1.2421,0.2,non_significant
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,2.7989594489336014,1.2088,0.05,LL
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,2.7989594489336014,1.1534,0.05,LL
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,2.7989594489336014,1.073,0.05,LL
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,0,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,1,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,2,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
2024-12-31 20:00:00+00:00,NO2,coches_total,3,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,,,,missing
